electeur	auteur	vote	version
souzani	syndicatnationaldeledition	-1	les-delais-d-embargo-doivent-etre-conditionnes-a-des-etudes-d-impact
abharmach	syndicatnationaldeledition	-1	les-delais-d-embargo-doivent-etre-conditionnes-a-des-etudes-d-impact
schwartzlionel	syndicatnationaldeledition	-1	les-delais-d-embargo-doivent-etre-conditionnes-a-des-etudes-d-impact
cairninfo	syndicatnationaldeledition	1	les-delais-d-embargo-doivent-etre-conditionnes-a-des-etudes-d-impact
francoisxaviermas	syndicatnationaldeledition	-1	les-delais-d-embargo-doivent-etre-conditionnes-a-des-etudes-d-impact
jeanmarcbocabeille	syndicatnationaldeledition	1	les-delais-d-embargo-doivent-etre-conditionnes-a-des-etudes-d-impact
beatricedurand	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
edpsciences	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
laurentromary	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
emiliebrunet	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
yvesdelavilleguerin	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
isabelleveissier	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
emmachabani	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
catherinexuereb	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
leblancannie	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
frazwatuxalom	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
pelauri	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
marielaurebretin	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
marcjeanmougin	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
adelineregeuniversitedestrasbourg	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
isabelleramade	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
olivierlegall1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
dorotheebellamy	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
benoittoutain	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
mery	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
inradistodilehologne	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
fredericherbreteau	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
brunoringeval	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
fredericdelamotte	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
cremonini	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
nathaliemarcerouramel	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
quentingrimaud	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
baratault	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
olivierchapuis	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
jeanchristophepeyssard	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
leoducas	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
duflotjeanluc	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
meyer	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
emmanuelvandamme	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
gregallaire	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
jeaninemartelli	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
sbauin	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
11	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
lehenaff	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
nathalieduchange	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
yoannverger	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
francisandre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
journet1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
francinedelmas	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
camillehoteit	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
agnesraymonddenise	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
jeannevarasco	inradistodilehologne	0	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
simonandre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
janotspascal	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
michelkikkine	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
jeanfrancoislutz	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
jeremienuel	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
alainberetzpresidentdeluniversitedestrasbourg	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
pierrewizla	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
cambierphilippe	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
frederiqueflamerie	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
erigolot	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
chanzy	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
goulvenguillard	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
audreysteinberger	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
cordier	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
jeanjacquesgonod	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
valentinplichon	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
clairesaulou	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
baselopresse	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
alainmarois	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
pascallevasseur	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
estelle	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
francoisgonod	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
pascalelalot	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
gabrielrasendguillocheau	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
federationnationaledelapressedinformationspecialisee	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
genet1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
christinelebas	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
jozefinasadowska	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
bertrandmuller	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
gittonvincent	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
annefrancoiseadamblondon	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
cornuejolsantoine	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
sampaio	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
mesmin	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
davidmonniaux	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
francoisparreau	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
etiennepariat	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
veroniquepretre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
annebergez	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
wipf	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
frederichelein	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
teisserenc	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
arnaudlerouzic	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
brochard1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
revers	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
laurenefreydier	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
anneestrade1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
verlycamille	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
darbaumont	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
juliejanody	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
noelthiboud	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
marinapavlides	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
charlesruelle	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
prescillialagarrigue	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
dedet	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
bernadettebergeret	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
pascalearaujo	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
virginielelievre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
castelainjeanchristophe	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
olivierjacquot	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
benoitgabrielle	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
veroniquecohoner	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
briot	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
lucazeau	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
aymerich	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
canceilldanielle	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
darquy1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
corinegireau	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
cecileadamolle	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
barrierejeanpaul	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
marindacos	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
marieevegeiger	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
manueladournes	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
soizic	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
lestage1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
pascalaventurier	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
adelinbarbacci	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
sylvaincrovisier1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
sevankazandjian	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
veroniquelefebvre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
sireyjolchristine	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
vastra	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
vorosandre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
christinedemazieres	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
hankahensens	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
inptoulouseinstitutnationalpolytechniquedetoulouse	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
febvay	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
cavetdominique	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
elodieponcet	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
sandrinemalotaux	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
mathieuandro1	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
laurentnoel	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
gregoire	inradistodilehologne	-1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
javellejeanpierre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
alainfortineau	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
vaythierry	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
griddock	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
doctorant	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
giselemaxit	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
sylviezasser	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
yadlajoie	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
vincentreverdy	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
voltz	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
olivierbuffet	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
emmanuellehelly	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
dominiquelhostis	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
juliettehueber	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
alexandremarchal	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
laloyeve	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
randrianasoloauran	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
estherdzale	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
habibmichel	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
davidbenoist	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
mathildedupontnivet	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
maximebobetoularastel	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
arthurcuillere	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
francoisvignale	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
epristassociationdesresponsablesistdesorganismesderecherchefrancais	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
gerbaud	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
heraultfrederic	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
timotheeflutre	inradistodilehologne	1	les-articles-scientifiques-sont-des-biens-communs-de-la-connaissance
